"","SNP Name","Position (cM)","Mean LOD","Mean P Value","Variance LOD","Variance P Value","Joint LOD","Joint P Value","Mean Est Intercept","Mean SE Intercept","Var Est Intercept","Var SE Intercept","Mean Est QTL","Mean SE QTL","Var Est QTL","Var SE QTL","Mean Est Low Water","Mean Est Low Nitrogen","Mean Est Pathogen","Mean Est Low_W_N","Mean SE Low Water","Mean SE Low Nitrogen","Mean SE Pathogen","Mean SE Low_W_N","A Mean Est","A Mean Lower Bound","A Mean Upper Bound","A Standard Deviation Est","A Standard Deviation Lower Bound","A Standard Deviation Upper Bound","B Mean Est","B Mean Lower Bound","B Mean Upper Bound","B Standard Deviation Est","B Standard Deviation Lower Bound","B Standard Deviation Upper Bound"
"46","gpm125",96.14,0.946482563872323,0.330616249388148,6.48479220676371,0.0108801256861606,7.43882554008243,0.0242482029368572,69.4634811995596,0.326036113541245,4.78084869210664,0.0638425026981386,0.283573008447122,0.135728356113663,-0.0969481947862261,-0.0969481947862261,4.23644745888099,-16.1095103494487,-1.66056232075039,1.12841159626253,0.362643575668597,0.427067227090701,0.270141413767759,0.552953188041965,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129,62.7064319080129
"47","lls1",97.12,1.32818567797267,0.249128244170846,7.73758572529911,0.00540830616895684,9.03171030139855,0.0109342506955491,69.4143218705607,0.326698363243833,4.78929379670919,0.0680366387847883,0.33228010532261,0.134230402620425,-0.105184726395093,-0.105184726395093,4.23379776988819,-16.0932444495547,-1.65632050650843,1.10423672017655,0.362381264149468,0.426549728439939,0.269877443701746,0.552355649339035,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965,64.3979554581965
"48","php20689",99.42,1.32698092086844,0.249343026055337,7.74244982880859,0.00539375765852279,9.03529495140591,0.0109146705168945,69.414356529916,0.326709848952585,4.78935106480913,0.0680670877501364,0.332181826032091,0.134251573159671,-0.105231417155067,-0.105231417155067,4.23377048181887,-16.0930993151917,-1.65626969703406,1.10410334501256,0.362381563753487,0.426548278003473,0.269876701824772,0.552353934062335,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937,63.8502220427937
"49","umc1685",101.32,1.83885017578391,0.175085773480612,7.273572834975,0.00699764703121727,8.9933738155628,0.0111458627050127,69.35907876235,0.326439892766659,4.78644949776709,0.0630516737786586,0.394037400595742,0.135261189385414,-0.102580403786606,-0.102580403786606,4.23938157628297,-16.0953380244521,-1.65797344436452,1.11058074432704,0.36246786963761,0.426718000452073,0.26992598401583,0.552468425523628,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479,64.0007007708479
"50","gpm557b",106.62,4.26038980818537,0.0390109686729027,7.16204675160385,0.00744621826153547,11.2968023767833,0.00352314511969699,69.14907967224,0.326548490453715,4.78733351482875,0.0654040729412667,0.596233613950626,0.134292933336094,-0.101377534636957,-0.101377534636957,4.2507025546082,-16.0491437937816,-1.66752849170691,1.12450604617484,0.362469635849644,0.426666421787311,0.269722846409866,0.552053962164776,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804,63.4801943198804
"51","umc1160",106.63,4.26032280855295,0.0390125073054215,7.16201219861392,0.00744636169903548,11.2967224903056,0.00352328584833449,69.1490851072849,0.326548427491695,4.7873332188859,0.0654417840809925,0.596229201725489,0.134292997883718,-0.101377335761489,-0.101377335761489,4.25070184350488,-16.0491442585208,-1.66752848734388,1.12450643494311,0.362469644589029,0.426666440590605,0.269722856506248,0.552053985807377,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077,63.8772919605077
"52","gpm584",107.6,0.730003520242784,0.392882047446097,12.1599261630695,0.000488273100426505,12.9250329989196,0.00156086285342596,69.4886612846192,0.320119352816661,4.79608120704824,0.0642535133729622,0.256146377441834,0.139353415785228,-0.142987702396415,-0.142987702396415,4.26032505192969,-15.9675309565789,-1.68584794857984,1.03079147392617,0.360876967597785,0.426109946427833,0.268908973293816,0.550955116369104,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304,63.0781025395304
"53","gpm346b",108.13,1.65688358397056,0.198024621923567,3.80591869879092,0.0510717515560769,5.39477008175878,0.0673814823846842,69.9890610212401,0.317466050108821,4.74624266538074,0.0635770734903205,-0.381937786937701,0.137886709736179,-0.0766506580194939,-0.0766506580194939,4.25036627231834,-16.0700903368623,-1.6877439718866,1.08888245514893,0.361882388711432,0.428752333154467,0.270374694423059,0.554379877225233,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822,62.9031996759822
"54","gpm33e",108.55,1.72492580816428,0.189060218104161,3.59333194692135,0.0580118198428805,5.25566381182989,0.0722349046560642,69.9945992969222,0.317062991136519,4.74422539917363,0.0643369441910377,-0.388652905403259,0.137520209581431,-0.0743463959325969,-0.0743463959325969,4.24910110361224,-16.0778850214073,-1.6863939063128,1.09225823273082,0.361930803705513,0.428801456466072,0.270408291227387,0.554446994264289,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264,63.4041892940264
"55","umc2224",109.23,2.02047614814798,0.15519047148746,1.3784720119898,0.240361590800978,3.33813407088758,0.188422775431557,70.0448229216681,0.316258927422088,4.72587558097246,0.0619537902150761,-0.424874237859774,0.139035421657604,-0.0462548816543318,-0.0462548816543318,4.22698799774292,-16.1513014454543,-1.68644432037986,1.15297237693612,0.362482041390727,0.429524771960419,0.270800965266622,0.555274809201376,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574,63.2399598393574
"56","gpm556",110.49,1.7118957811836,0.190739587228011,1.39122699054331,0.238197999578105,3.02548911657688,0.220304508900995,70.0220090532447,0.316616642576041,4.72645903500728,0.0624593262842521,-0.392358278888127,0.139474693218343,-0.0466007019218531,-0.0466007019218531,4.22767529199168,-16.1507187443565,-1.6853348959589,1.15380773570823,0.36252849508134,0.429515166145656,0.27083722989288,0.555309040389851,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189,63.0819848975189
"57","npi579b",110.53,1.73484014733157,0.187793944470917,1.40804162378214,0.235381767035909,3.06225422569171,0.216291744673784,70.0238425069368,0.316621590848514,4.72665363880417,0.0623771694714078,-0.395087983263471,0.139508160397103,-0.0469084824026709,-0.0469084824026709,4.22769259568778,-16.15000261058,-1.68558510522866,1.15317771448067,0.362519844407545,0.429514326573463,0.270830917029344,0.555301512597618,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724,62.3102362204724
"58","IDP3917",115.28,0.749701572672559,0.3865707310749,3.49686510415142,0.0614851135602732,4.22304948815027,0.121053250420491,69.8981110795589,0.318399028488901,4.74308367078705,0.0635650087893493,-0.258112361514849,0.138141436064795,-0.0732682650613378,-0.0732682650613378,4.235113331957,-16.0381226800413,-1.69733287563225,1.10358387700266,0.361488452357077,0.429040562213826,0.270479736857507,0.554713381373231,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314,63.1245152951314
"59","gpm199c",115.57,3.74561503209128,0.0529462387169654,4.30128123421242,0.0380836718630956,8.03865532231019,0.0179650394738473,70.1636744946916,0.320904520975376,4.74716837662713,0.0620985810984699,-0.575629091626858,0.136937149837605,-0.0808200491396784,-0.0808200491396784,4.23394324456997,-15.9471127906992,-1.72944444844911,1.0513499352645,0.359910165602983,0.42928864670595,0.26985129661598,0.554301034033568,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291,62.7123125493291
"60","IDP1425",118.03,3.63473612907539,0.0565855737572241,4.66190177271746,0.0308390156758238,8.28523332008472,0.0158812412788686,70.1549865031617,0.321254729471278,4.7501497055953,0.0614162371929413,-0.566479638175006,0.136727570277235,-0.0840739312459441,-0.0840739312459441,4.23732625788839,-15.9263443650112,-1.73114665518347,1.03479546316499,0.359813601625327,0.42930647118952,0.269779302444895,0.554214615669238,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489,63.0388494583489
"61","mmp68",121.93,1.72848741283128,0.188604184226113,1.81310797389909,0.178135848492028,3.51098679545529,0.172821951294198,70.0063185928362,0.319454165090332,4.7260596957108,0.0643207765554802,-0.391070252630235,0.136422941506718,-0.0525133761025437,-0.0525133761025437,4.24573969370063,-15.9879228738786,-1.70816711792328,1.05716053642853,0.36080903475074,0.430267052190429,0.270544232154239,0.555600064579827,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959,63.0253365003959
"62","umc2225",123.03,1.49846587666658,0.220907562808185,2.11418091172948,0.145940117713463,3.5907435900052,0.166065698470858,69.9550418677279,0.317998110249996,4.72838725139632,0.0624027499155502,-0.368443895422065,0.137072186081473,-0.0576415053950751,-0.0576415053950751,4.24679859683807,-15.9357107839843,-1.70509206037521,1.04570087313746,0.360688895117785,0.430341016411992,0.270486708347712,0.555549667452589,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764,62.752808988764
"63","csu1171",125.63,2.27633800693514,0.131361713088381,0.619363276523616,0.431283994801533,2.84791341748129,0.240759514522858,70.1014136824426,0.318612955461815,4.70556053578736,0.0624539152999535,-0.451707584541733,0.137461488851147,-0.030671755329039,-0.030671755329039,4.2178796287069,-16.0958374006431,-1.73017573903199,1.15217951711471,0.360641467919549,0.430471706118728,0.270726137335757,0.556007231339189,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718,62.5764754779718
"64","mmp171b",130.13,0.460891669122712,0.497207545056841,0.480392983102629,0.488244365340617,0.932736426345379,0.627276270133189,69.9003320526902,0.323034100084968,4.70985245049588,0.0644351913819461,-0.200891020873025,0.135917355347075,-0.0265685091343895,-0.0265685091343895,4.22517861757042,-16.1228692879234,-1.68657259335003,1.17928008653732,0.361772574530173,0.429947277778829,0.271081858069516,0.555955917778057,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142,63.1547488082142
"65","gpm403b",131.93,2.9828646941158,0.0841502106899736,0.255782978869835,0.613032221011671,3.22914143916884,0.198976068639057,70.224972770565,0.323427514747477,4.69499281321045,0.0614210813051398,-0.50984273338487,0.135105860767996,-0.0192911150381524,-0.0192911150381524,4.20205492340251,-16.1418540487628,-1.71918139206636,1.1996993892574,0.360102661608199,0.43021416989381,0.270711162057925,0.555984492454616,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297,63.7768087855297
"66","umc1568",140.13,3.24915007674571,0.0714605036379544,0.828768508166916,0.362628869565849,4.08839406745208,0.129484119626859,70.2566022280594,0.327819529669248,4.71128939388152,0.0620324796249526,-0.529921521920431,0.134745368284612,-0.0345540145866972,-0.0345540145866972,4.21152824515332,-16.11030214474,-1.70692929564134,1.19445771052869,0.360052554361947,0.430127869532809,0.270606432720421,0.555639385580485,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681,63.9233247422681
"67","IDP3783",140.14,3.24920361550713,0.0714581694172153,0.828893410008529,0.362592706306177,4.08857395013611,0.129472474175082,70.2566023689003,0.327819511828066,4.71129175074506,0.0620323701976116,-0.529921853945654,0.134744260109645,-0.0345564254030796,-0.0345564254030796,4.21153106434533,-16.1102885449527,-1.70693048380038,1.1944484480543,0.360052465015396,0.430127941269681,0.2706063888504,0.555639361000934,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405
"68","bnlg1429",141.83,3.22250776998327,0.0726322777718189,0.851977411711753,0.355993538854137,4.08635573838419,0.129616152519484,70.2535304664871,0.327833650188953,4.71183559740982,0.0620116321122151,-0.527158684580213,0.134586253404687,-0.0350118969098424,-0.0350118969098424,4.2120949757373,-16.1079082850199,-1.70680517418603,1.19278886668345,0.360054780958852,0.430139169519737,0.270603372940622,0.555637378405589,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101,63.2245088868101
"69","IDP209",144.3,3.22439280480516,0.0725486971401401,0.852095000830514,0.355960347049503,4.08811313977231,0.129502308740932,70.2537452852906,0.327838565414618,4.71183390462845,0.0620126737218945,-0.527351437510087,0.134595077731639,-0.0350156920035969,-0.0350156920035969,4.21208339711958,-16.1078777143765,-1.70683913535577,1.19279016301303,0.360053368104048,0.430139316440535,0.270603049045377,0.555637369953385,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405,62.9993769470405
"70","php20640",145.23,5.21595119976021,0.0223806005575348,0.24747790673468,0.618856586305561,5.46799147517885,0.0649592104510306,70.4088478080623,0.324712354730817,4.69098589101506,0.0622087022817553,-0.670196713150416,0.134578952311625,-0.0188348802837675,-0.0188348802837675,4.19115120127878,-16.1520959810021,-1.73655550577604,1.21365634007654,0.35934223344559,0.430096869705658,0.270447070245501,0.555693590454969,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114,62.7088212334114
"71","lim504",149.93,4.70577438638125,0.0300614559865388,0.0104244176512377,0.918677271274781,4.71442392427867,0.0946838376661878,70.4077703909531,0.32464461564371,4.6702454038344,0.0619190825504889,-0.635889595009994,0.134828317720898,0.00392310130977129,0.00392310130977129,4.17736539657824,-16.2186381738452,-1.7282448653745,1.24409726822562,0.359714097178916,0.429732452261341,0.270586675858456,0.55579526624932,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107,62.716577540107
"72","gpm283b",151.4,0.0128683433773812,0.909682743057927,2.70997893399707,0.0997223083504764,2.72273379805132,0.256310187252561,69.8638144444967,0.325880374731709,4.61770623734304,0.0672619114755947,-0.0336704391791778,0.136073325377526,0.0627957187440564,0.0627957187440564,4.16693030963645,-16.4295308408316,-1.6392276900178,1.32538162955412,0.361492079108292,0.428019377255563,0.270842110146841,0.554831285851747,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926,63.4675525339926
